RESIDENCE,BIRTHPLACE,NATIONALITY,EG_FGN_RESIDENT,ID_TYPE,CUSTOMER_SEGMENT,INDUSTRY,JOB_TITLE,INCOME_SOURCE,SEX,TITLE,AGE,CONTACT_DATE,ACCOUNT_SINCE,DATE_TIME_LOANS,LOAN_START_DATE,LOAN_END_DATE,CUSTOMER_TYPE,KYC_DATE,KYC_REMAINING_DAYS,KYC_YEARS_INT,KYC_RISK_RATE,KYC_RISK_CATEG,CUSTOMER_STATUS,CURRENCY,INTEREST_BASIS,LOAN_MONTHS,LOAN_AMOUNT,TOTAL_LOAN_AMOUNT,TOT_INTEREST_AMT,MONTHLY_PAYMENT,CONTRACT_TYPE,ISL&SME_REPAY_TYPE,HAS_CHRG,CHRG_CODE,INTEREST_RATE,LOAN_TYPE,LOAN_SUB_TYPE,POSTING_RESTRICT,TOTAL_MONTHLY_INCOME,JOINT_SEPARAT,MARITAL_STATUS,DTI,MONTHLY_PAYMENT_BURDEN,ANNUALIZED_PAYMENT_BURDEN,CUMULATIVE_INTEREST_PCT,EFFECTIVE_INTEREST_RATE,INTEREST_TO_INCOME_RATIO,INTEREST_COVERAGE,PAYMENT_TO_LOAN_RATIO,PRINCIPAL_SHARE_PER_MONTH,LOAN_TO_INCOME_EXPOSURE,TOTAL_COST_TO_INCOME_EXPOSURE,INTEREST_SHARE_TOTAL,PRINCIPAL_SHARE_TOTAL,PRINCIPAL_TO_INTEREST_RATIO,OVERDUE_STATUS
Giza,Giza,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,MRS,43.38,2019-03-10,2019-03-10,2025-03-08,2019-03-14,2025-03-03,Normal,2024-02-28,1281,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,150000.0,257491.1413338013,107491.14133380138,3065.370730164302,BULLET,Monthly,0,NO CHARGE,17.0,Personal Loan,NAB Retail Past Due for pers Loan,NO RESTRICTION,,,,,,,0.7166076088920093,0.10237251555600131,,2.395463832077028,0.020435804867762013,0.5825443128761696,,,0.4174556871238305,0.5825443128761698,1.395463832077029,CUR
Port Said,Port Said,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,42.42,2020-03-30,2020-03-30,2025-03-08,2020-04-08,2025-03-03,Normal,2020-03-30,-150,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,235000.0,369927.82909314416,134927.82909314416,4403.902727299335,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,10000.0,,,36.992782909314414,0.44039027272993353,5.284683272759202,0.5741609748644432,0.08202299640920617,1.9275404156163451,2.7416718373032847,0.018740011605529086,0.6352590465445338,0.27976190476190477,0.44039027272993353,0.36474095345546625,0.6352590465445338,1.741671837303285,CUR
Sharqia,Sharqia,EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,F,MRS,44.67,2018-10-09,2018-10-09,2025-03-08,2019-01-16,2025-03-03,Normal,2023-09-26,1126,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,69065.0,109391.62350959648,40326.62350959648,455.7984312899853,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,10760.0,,,10.166507761114914,0.04236044900464547,0.5083253880557457,0.5838937741199809,0.029194688705999044,0.18739137318585725,2.7126402854819887,0.006599557392166586,0.6313554711430095,0.02674450123915737,0.04236044900464548,0.3686445288569905,0.6313554711430095,1.7126402854819889,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Others,Other,M,MR,43.81,2020-01-20,2020-01-20,2025-03-08,2020-01-26,2025-03-03,Normal,2020-01-20,-219,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,103700.0,192956.3990968252,89256.39909682513,803.9849962367714,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,17.93275084542985,0.07471979518929102,0.8966375422714922,0.8607174454852954,0.043035872274264766,0.4147602188514179,2.161821460974541,0.0077529893561887305,0.5374271104010577,0.04015644361833953,0.07471979518929105,0.4625728895989421,0.5374271104010576,1.16182146097454,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,MRS,29.91,2020-11-18,2020-11-18,2025-03-08,2020-11-25,2025-03-03,Normal,2020-11-18,83,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,60,196800.0,284020.0802691923,87220.08026919229,4733.668004486538,BULLET,Monthly,0,NO CHARGE,15.5,Auto Loan,AL-SALARIED DP > 40% < 50%,NO RESTRICTION,,,,,,,0.4431914647824811,0.08863829295649622,,3.2563611428997197,0.02405319107970802,0.692908754245384,,,0.307091245754616,0.692908754245384,2.2563611428997197,CUR
Giza,Giza,EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,F,MRS,37.27,2020-11-18,2020-11-18,2025-03-08,2020-12-16,2025-03-03,Normal,2020-11-18,83,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,134503.0,250272.07857010872,115769.07857010872,1042.800327375453,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,23.25948685595806,0.09691452856649191,1.162974342797903,0.8607174454852956,0.04303587227426478,0.5379604022774569,2.1618214609745396,0.007752989356188731,0.5374271104010577,0.05208449504337051,0.09691452856649191,0.4625728895989423,0.5374271104010577,1.1618214609745399,CUR
Giza,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,58.72,2020-11-05,2020-11-05,2025-03-08,2020-11-10,2025-03-03,Normal,2020-11-05,70,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,138000.0,209133.12743885504,71133.12743885504,3485.5521239809173,BULLET,Monthly,0,NO CHARGE,17.75,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,ID Update Needed,,,,,,,0.5154574452090944,0.10309148904181889,,2.9400243595169173,0.02525762408681824,0.6598667637691572,,,0.3401332362308428,0.6598667637691572,1.9400243595169173,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,43.45,2020-11-22,2020-11-22,2025-03-08,2020-12-01,2025-03-03,Normal,2020-11-22,87,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,420000.0,736348.6411240901,316348.64112409006,8766.055251477263,BULLET,Monthly,0,NO CHARGE,17.75,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,33333.0,,,22.090680140524107,0.26298428738719176,3.155811448646301,0.7532110502954525,0.10760157861363608,1.3557934484662992,2.327649135800308,0.02087156012256491,0.5703819855752559,0.15000150001500015,0.26298428738719176,0.4296180144247441,0.5703819855752559,1.3276491358003082,CUR
Giza,Giza,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,F,MRS,48.07,2020-11-23,2020-11-23,2025-03-08,2020-11-26,2025-03-03,Normal,2020-11-23,88,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,157000.0,261823.26369633712,104823.26369633712,2727.325663503512,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,16666.0,,,15.710024222749137,0.16364608565363686,1.9637530278436421,0.6676640999766695,0.08345801249708369,0.7862059259595667,2.4977591277334565,0.017371501041423643,0.5996411387724842,0.09812892515700627,0.16364608565363684,0.40035886122751585,0.5996411387724842,1.4977591277334568,CUR
Giza,Giza,EG,EG,National ID,Mass,Professionals,Businessman,Private business,F,MRS,64.19,2019-09-25,2019-09-25,2025-03-08,2019-09-25,2025-03-03,Normal,2024-06-11,1384,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,200000.0,324640.31766856404,124640.31766856404,5410.671961142734,BULLET,Monthly,0,NO CHARGE,21.0,Personal Loan,PL-MEDICAL DOCTORS,NO RESTRICTION,,,,,,,0.6232015883428201,0.12464031766856404,,2.6046172197011552,0.027053359805713672,0.6160664252558629,,,0.3839335747441371,0.616066425255863,1.6046172197011552,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,42.05,2019-07-28,2019-07-28,2025-03-08,2019-08-27,2025-03-03,Normal,2024-05-28,1370,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,72732.0,115199.76197929445,42467.761979294446,479.9990082470602,BULLET,Monthly,0,NO CHARGE,5.0,Mortgage Loan,Mort Loan-CBE low incom 5%,NO RESTRICTION,10760.0,,,10.706297581718815,0.04460957325716173,0.5353148790859408,0.5838937741199808,0.02919468870599904,0.19734090139077345,2.712640285481989,0.006599557392166587,0.6313554711430095,0.02816449814126394,0.04460957325716173,0.3686445288569905,0.6313554711430095,1.712640285481989,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,MS,36.24,2018-09-16,2018-09-16,2025-03-08,2018-09-18,2025-03-03,Normal,2018-09-16,-711,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,72,132500.0,214898.47838514013,82398.47838514013,2984.701088682502,BULLET,Monthly,0,NO CHARGE,17.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,,,SINGLE,,,,0.6218753085670953,0.10364588476118256,,2.608039403114697,0.02252604595232077,0.61657021024846,,,0.38342978975153996,0.61657021024846,1.608039403114697,CUR
Giza,Giza,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,51.91,2020-12-20,2020-12-20,2025-03-08,2020-12-27,2025-03-03,Normal,2020-12-20,115,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,369000.0,580865.3997249795,211865.3997249796,6915.064282440233,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,19166.0,,,30.30707501434726,0.3607985120755626,4.329582144906752,0.5741609748644434,0.0820229964092062,1.5791759195970512,2.7416718373032842,0.018740011605529086,0.6352590465445338,0.22920051877580835,0.36079851207556257,0.3647409534554663,0.6352590465445338,1.7416718373032845,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,F,MRS,42.15,2020-05-17,2020-05-17,2025-03-08,2020-05-31,2025-03-03,Normal,2020-05-17,-102,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,227000.0,366263.7023683284,139263.7023683284,3815.246899670088,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,16666.0,,,21.97670121014811,0.22892397093904285,2.7470876512685143,0.6134964862040899,0.07668706077551124,1.0445195485444048,2.630001185805216,0.01680725506462594,0.619772034553728,0.1418806752270091,0.22892397093904282,0.38022796544627196,0.6197720345537281,1.6300011858052161,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,37.83,2019-06-24,2019-06-24,2025-03-08,2019-07-04,2025-03-03,Normal,2023-10-08,772,4,MEDIUM,Low Risk Customer,Non-Borrower,EGP,A,84,174000.0,298689.7239472096,124689.7239472096,3555.8300469905903,BULLET,Monthly,0,NO CHARGE,17.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.7166076088920091,0.10237251555600131,,2.395463832077029,0.020435804867762013,0.5825443128761697,,,0.4174556871238304,0.5825443128761696,1.395463832077029,CUR
Cairo,Cairo,EG,EG,National ID,Upper Privilege,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,56.06,2011-03-24,1992-10-20,2025-03-08,2019-10-29,2025-03-03,Normal,2022-05-29,275,4,MEDIUM,Low Risk Customer,Low Risk,EGP,B,60,4000000.0,5553322.764140073,1553322.7641400732,92555.37940233455,BULLET,Quarterly,0,NO CHARGE,13.750000000000002,Personal Loan,Secured Personal Loans,ID Update Needed,,,,,,,0.3883306910350183,0.07766613820700366,,3.5751248178059236,0.023138844850583637,0.7202894861126259,,,0.2797105138873742,0.7202894861126258,2.5751248178059236,CUR
Giza,Giza,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,35.55,2019-09-17,2019-09-17,2025-03-08,2019-12-31,2025-03-03,Normal,2019-09-17,-344,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,200000.0,295014.2531558686,95014.25315586862,4916.904219264477,BULLET,Monthly,0,NO CHARGE,16.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,SEPARATE,,,,,0.4750712657793431,0.09501425315586862,,3.1049473458672012,0.024584521096322386,0.6779333468147095,,,0.32206665318529043,0.6779333468147095,2.1049473458672012,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,31.25,2019-03-14,2019-03-14,2025-03-08,2020-06-21,2025-03-03,Normal,2019-03-14,-531,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,165000.0,275288.206258822,110288.206258822,3277.2405507002622,BULLET,Monthly,0,NO CHARGE,16.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,KYC Update Needed,,SEPARATE,,,,,0.6684133712655879,0.09548762446651256,,2.496080184791305,0.019862063943637952,0.5993718446654752,,,0.40062815533452467,0.5993718446654753,1.4960801847913052,CUR
Port Said,Port Said,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,60.11,2016-09-22,2016-09-22,2025-03-08,2019-01-23,2025-03-03,Normal,2022-03-09,559,5,LOW,Low Risk Customer,Marginally,EGP,A,75,329000.0,543254.0267547067,214254.02675470675,7243.38702339609,BULLET,Monthly,0,NO CHARGE,17.5,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,,,,,,,0.6512280448471329,0.10419648717554128,,2.535560404550355,0.022016373931295106,0.6056098690429994,,,0.3943901309570007,0.6056098690429993,1.5355604045503546,CUR
Fayoum,Fayoum,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,44.91,2020-09-29,2020-09-29,2025-03-08,2020-09-30,2025-03-03,Normal,2020-09-29,33,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,270000.0,412593.72875023406,142593.72875023406,4911.830104169453,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,Dormant Accounts Debit Restriction,8333.0,,,49.51322797914725,0.5894431902279434,7.073318282735322,0.5281249212971632,0.07544641732816618,2.44456170390074,2.8934914064343578,0.018191963348775753,0.6543967617196771,0.3857297149028818,0.5894431902279434,0.3456032382803229,0.6543967617196771,1.8934914064343578,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,39.49,2017-12-07,2017-12-07,2025-03-08,2018-02-27,2025-03-03,Normal,2022-10-26,790,5,LOW,Low Risk Customer,Marginally,EGP,A,84,1238000.0,2484491.958092044,1246491.958092044,29577.28521538148,BULLET,Monthly,0,NO CHARGE,22.75,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,,,,,,1.0068594168756415,0.14383705955366308,,1.9931873141764649,0.023891183534233827,0.49829100712836166,,,0.5017089928716383,0.49829100712836166,0.993187314176465,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,32.16,2019-11-18,2019-11-18,2025-03-08,2020-01-21,2025-03-03,Normal,2019-11-18,-282,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,82549.0,153600.36440736565,71051.36440736565,640.0015183640236,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,KYC Update Needed,10760.0,,,14.275126803658518,0.059479695015243826,0.713756340182926,0.8607174454852954,0.043035872274264766,0.3301643327479816,2.16182146097454,0.007752989356188731,0.5374271104010577,0.03196600061957869,0.05947969501524382,0.4625728895989422,0.5374271104010577,1.16182146097454,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,Governmental & Military Employees,Employee,Salary,M,MR,43.34,2012-03-27,2012-03-27,2025-03-08,2019-10-24,2025-03-03,Normal,2023-09-26,1126,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,67000.0,122989.19261012314,55989.19261012314,1281.137423022116,BULLET,Customized Repayment Scheduele,0,NO CHARGE,17.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.8356595911958677,0.10445744889948347,,2.1966595136770386,0.019121454074956957,0.5447633127602569,,,0.455236687239743,0.544763312760257,1.1966595136770386,CUR
Cairo,Cairo,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,34.5,2020-12-13,2020-12-13,2025-03-08,2020-12-15,2025-03-03,Normal,2020-12-13,108,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,136700.0,254360.0747978399,117660.07479783989,1059.8336449909996,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,10760.0,,,23.639412155933076,0.09849755064972116,1.1819706077966539,0.8607174454852955,0.04303587227426477,0.5467475594695163,2.16182146097454,0.007752989356188731,0.5374271104010577,0.052935254027261465,0.09849755064972114,0.46257288959894227,0.5374271104010577,1.16182146097454,CUR
Giza,Giza,EG,EG,National ID,Mass,Bank Staff,Employee,Salary,M,MR,56.7,2010-06-10,2003-01-19,2025-03-08,2020-11-03,2025-03-03,Special,2021-12-27,487,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,88000.0,122715.95232674092,34715.952326740924,1460.9041943659631,BULLET,Monthly,0,NO CHARGE,10.0,Personal Loan,Unsec Staff Loans-Special Offer 7 Y,Post No Debits,,,,,,,0.3944994582584196,0.056357065465488514,,3.5348577268386085,0.016601184026885943,0.7171031828502057,,,0.2828968171497945,0.7171031828502055,2.5348577268386085,CUR
Sharqia,Sharqia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,35.88,2016-02-22,2016-02-22,2025-03-08,2020-04-02,2025-03-03,Normal,2021-12-29,489,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,51000.0,80282.20971808661,29282.20971808661,955.7405918819834,BULLET,Monthly,0,NO CHARGE,14.000000000000002,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.5741609748644434,0.0820229964092062,,2.7416718373032847,0.018740011605529086,0.6352590465445337,,,0.36474095345546625,0.6352590465445337,1.7416718373032845,CUR
Alexandria,Alexandria,EG,EG,National ID,Thahabi,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,34.21,2020-05-06,2020-05-06,2025-03-08,2020-05-11,2025-03-03,Normal,2020-05-06,-113,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,350000.0,534843.7224540071,184843.7224540072,6367.1871720715135,BULLET,Monthly,0,NO CHARGE,13.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,,,,,,,0.5281249212971634,0.0754464173281662,,2.8934914064343564,0.018191963348775753,0.6543967617196771,,,0.345603238280323,0.6543967617196771,1.8934914064343569,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,48.87,2014-02-24,2014-02-24,2025-03-08,2019-05-30,2025-03-03,Normal,2022-02-13,535,5,LOW,Low Risk Customer,Marginally,EGP,A,84,35000.0,60933.833805923496,25933.833805923496,725.4027834038511,BULLET,Monthly,0,NO CHARGE,17.5,Personal Loan,Per Loan sal-Salary-tr-Group deals,ID Update Needed,,,,,,,0.7409666801692427,0.10585238288132039,,2.3495883509520183,0.020725793811538603,0.5743935317031962,,,0.4256064682968039,0.5743935317031961,1.3495883509520186,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,47.63,2019-12-30,2019-12-30,2025-03-08,2019-12-31,2025-03-03,Normal,2025-01-19,1606,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,180000.0,328963.1189102933,148963.11891029333,3916.227606074921,BULLET,Monthly,0,NO CHARGE,19.25,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,NO RESTRICTION,25000.0,SEPARATE,MARRIED,13.158524756411733,0.15664910424299683,1.879789250915962,0.8275728828349629,0.11822469754785185,0.8512178223445332,2.2083527877017484,0.021756820033749562,0.5471738005046247,0.08571428571428572,0.15664910424299683,0.4528261994953752,0.5471738005046248,1.2083527877017486,CUR
Alexandria,Alexandria,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,32.66,2020-07-27,2020-07-27,2025-03-08,2020-07-29,2025-03-03,Normal,2020-07-27,-31,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,315000.0,556131.9929570808,241131.99295708083,6620.618963774771,BULLET,Monthly,0,NO CHARGE,18.0,Personal Loan,Per Loan-salaried-NO-sal-tr-non NBK,KYC Update Needed,15000.0,,,37.075466197138724,0.44137459758498476,5.296495171019817,0.7654983903399392,0.1093569129057056,2.2964951710198176,2.3063384751938205,0.021017837980237368,0.5664122977803759,0.25,0.44137459758498476,0.43358770221962406,0.5664122977803759,1.3063384751938203,CUR
Cairo,Cairo,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,32.01,2018-10-25,2018-10-25,2025-03-08,2020-11-02,2025-03-03,Normal,2023-12-18,1209,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,84,44000.0,73410.18833568587,29410.188335685874,873.9308135200699,BULLET,Monthly,0,NO CHARGE,16.0,Personal Loan,Per Loan sal-Salary-tr-Group deals,NO RESTRICTION,,JOINT,,,,,0.6684133712655881,0.09548762446651259,,2.496080184791305,0.019862063943637952,0.5993718446654753,,,0.4006281553345247,0.5993718446654753,1.4960801847913048,CUR
Ismailia,Ismailia,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,39.39,2020-02-06,2020-02-06,2025-03-08,2020-11-23,2025-03-03,Normal,2020-02-06,-202,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,60,64000.0,91353.33153161772,27353.33153161773,1522.555525526962,BULLET,Monthly,0,NO CHARGE,15.0,Personal Loan,Per-Loan sal-inst-tr Group deals,KYC Update Needed,,SEPARATE,,,,,0.42739580518152703,0.0854791610363054,,3.3397515555288892,0.02378993008635878,0.7005765299084837,,,0.2994234700915165,0.7005765299084836,2.3397515555288892,CUR
Qalyubia,Qalyubia,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,50.09,2020-02-12,2020-02-12,2025-03-08,2020-11-01,2025-03-03,Normal,2020-02-12,-196,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,96,117700.0,196284.064567254,78584.06456725401,2044.6256725755627,BULLET,Customized Repayment Scheduele,0,NO CHARGE,14.000000000000002,Personal Loan,Per-Loan sal-inst-tr Group deals,KYC Update Needed,,JOINT,,,,,0.6676640999766696,0.0834580124970837,,2.4977591277334565,0.017371501041423643,0.5996411387724842,,,0.40035886122751585,0.5996411387724842,1.4977591277334565,CUR
Giza,Giza,EG,EG,National ID,Mass,"Others (Goodwife, Non Adult ...)",Employee,Salary,M,MR,36.46,2019-07-09,2019-07-09,2025-03-08,2020-03-11,2025-03-03,Normal,2024-09-10,1475,5,LOW,Low Risk Customer,Non-Borrower,EGP,B,60,107500.0,166430.5472940732,58930.54729407319,2773.84245490122,BULLET,Monthly,0,NO CHARGE,18.75,Auto Loan,AL-SALARIED DP > 50%,ID Update Needed,15000.0,JOINT,MARRIED,11.095369819604882,0.184922830326748,2.2190739639209762,0.5481911376192855,0.1096382275238571,0.7857406305876425,2.824181259738811,0.025803185626988096,0.6459150783783321,0.11944444444444445,0.18492283032674803,0.3540849216216678,0.6459150783783321,1.8241812597388107,CUR
Cairo,Cairo,EG,EG,National ID,Mass,Governmental & Military Employees,Employee,Salary,M,MR,38.54,2019-11-27,2019-11-27,2025-03-08,2020-01-21,2025-03-03,Normal,2024-11-04,1530,5,LOW,Low Risk Customer,Non-Borrower,EGP,A,240,98613.0,183490.92945164145,84877.92945164145,764.5455393818394,BULLET,Monthly,0,NO CHARGE,7.000000000000001,Mortgage Loan,Mort Loan-CBE low incom 7%,NO RESTRICTION,5000.0,SEPARATE,MARRIED,36.69818589032829,0.15290910787636788,1.8349092945164145,0.8607174454852956,0.04303587227426478,0.8487792945164145,2.16182146097454,0.007752989356188731,0.5374271104010577,0.0821775,0.15290910787636788,0.4625728895989423,0.5374271104010577,1.1618214609745399,CUR
